2026-05-30 14:26:33.790 | DEBUG    | pipecat.audio.vad.vad_analyzer:set_params:155 - Setting VAD params to: confidence=0.7 start_secs=0.2 stop_secs=0.2 min_volume=0.6
2026-05-30 14:26:33.790 | TRACE    | pipecat.processors.frame_processor:__internal_push_frame:879 - Pushing SpeechControlParamsFrame#0 downstream from VADProcessor#0 to DeepgramSTTService#0
2026-05-30 14:26:33.790 | TRACE    | pipecat.processors.frame_processor:__internal_push_frame:892 - Pushing SpeechControlParamsFrame#1 upstream from VADProcessor#0 to LocalAudioInputTransport#0
2026-05-30 14:26:33.790 | TRACE    | pipecat.utils.asyncio.task_manager:create_task:177 - DeepgramSTTService#0::__process_frame_task_handler: task created
2026-05-30 14:26:33.790 | DEBUG    | pipecat.services.deepgram.stt:_connect:600 - Connecting to Deepgram
2026-05-30 14:26:33.790 | TRACE    | pipecat.utils.asyncio.task_manager:create_task:177 - DeepgramSTTService#0::_connection_handler: task created
2026-05-30 14:26:33.790 | TRACE    | pipecat.processors.frame_processor:__internal_push_frame:879 - Pushing StartFrame#0 downstream from DeepgramSTTService#0 to GoogleLLMService#0
2026-05-30 14:26:33.790 | TRACE    | pipecat.processors.frame_processor:__internal_push_frame:879 - Pushing STTMetadataFrame#0 downstream from DeepgramSTTService#0 to GoogleLLMService#0
2026-05-30 14:26:33.790 | TRACE    | pipecat.processors.frame_processor:__internal_push_frame:892 - Pushing STTMetadataFrame#1 upstream from DeepgramSTTService#0 to VADProcessor#0
2026-05-30 14:26:33.791 | TRACE    | pipecat.processors.frame_processor:__internal_push_frame:879 - Pushing SpeechControlParamsFrame#0 downstream from DeepgramSTTService#0 to GoogleLLMService#0
2026-05-30 14:26:33.791 | TRACE    | pipecat.processors.frame_processor:__internal_push_frame:892 - Pushing SpeechControlParamsFrame#1 upstream from LocalAudioInputTransport#0 to Pipeline#0::Source
2026-05-30 14:26:33.791 | TRACE    | pipecat.processors.frame_processor:__internal_push_frame:892 - Pushing SpeechControlParamsFrame#1 upstream from Pipeline#0 to RTVIProcessor#0
2026-05-30 14:26:33.808 | TRACE    | pipecat.utils.asyncio.task_manager:create_task:177 - GoogleLLMService#0::__process_frame_task_handler: task created
2026-05-30 14:26:33.808 | TRACE    | pipecat.processors.frame_processor:__internal_push_frame:879 - Pushing StartFrame#0 downstream from GoogleLLMService#0 to LLMFullResponseAggregator#0
2026-05-30 14:26:33.808 | TRACE    | pipecat.processors.frame_processor:__internal_push_frame:879 - Pushing STTMetadataFrame#0 downstream from GoogleLLMService#0 to LLMFullResponseAggregator#0
2026-05-30 14:26:33.808 | TRACE    | pipecat.processors.frame_processor:__internal_push_frame:879 - Pushing SpeechControlParamsFrame#0 downstream from GoogleLLMService#0 to LLMFullResponseAggregator#0
2026-05-30 14:26:33.808 | TRACE    | pipecat.processors.frame_processor:__internal_push_frame:892 - Pushing STTMetadataFrame#1 upstream from VADProcessor#0 to LocalAudioInputTransport#0
2026-05-30 14:26:33.808 | TRACE    | pipecat.processors.frame_processor:__internal_push_frame:892 - Pushing SpeechControlParamsFrame#1 upstream from RTVIProcessor#0 to PipelineTask#0::Source
2026-05-30 14:26:33.808 | TRACE    | pipecat.utils.asyncio.task_manager:create_task:177 - LLMFullResponseAggregator#0::__process_frame_task_handler: task created
2026-05-30 14:26:33.808 | TRACE    | pipecat.processors.frame_processor:__internal_push_frame:879 - Pushing StartFrame#0 downstream from LLMFullResponseAggregator#0 to DeepgramTTSService#0
2026-05-30 14:26:33.808 | TRACE    | pipecat.processors.frame_processor:__internal_push_frame:879 - Pushing STTMetadataFrame#0 downstream from LLMFullResponseAggregator#0 to DeepgramTTSService#0
2026-05-30 14:26:33.808 | TRACE    | pipecat.processors.frame_processor:__internal_push_frame:879 - Pushing SpeechControlParamsFrame#0 downstream from LLMFullResponseAggregator#0 to DeepgramTTSService#0
2026-05-30 14:26:33.808 | TRACE    | pipecat.processors.frame_processor:__internal_push_frame:892 - Pushing STTMetadataFrame#1 upstream from LocalAudioInputTransport#0 to Pipeline#0::Source
2026-05-30 14:26:33.808 | TRACE    | pipecat.processors.frame_processor:__internal_push_frame:892 - Pushing STTMetadataFrame#1 upstream from Pipeline#0 to RTVIProcessor#0
2026-05-30 14:26:33.808 | TRACE    | pipecat.utils.asyncio.task_manager:create_task:177 - DeepgramTTSService#0::__process_frame_task_handler: task created
2026-05-30 14:26:33.808 | TRACE    | pipecat.utils.asyncio.task_manager:create_task:177 - DeepgramTTSService#0::_audio_context_task_handler: task created
2026-05-30 14:26:33.808 | DEBUG    | pipecat.services.deepgram.tts:_connect_websocket:221 - Connecting to Deepgram WebSocket
2026-05-30 14:26:33.879 | TRACE    | pipecat.processors.frame_processor:__internal_push_frame:892 - Pushing STTMetadataFrame#1 upstream from RTVIProcessor#0 to PipelineTask#0::Source
2026-05-30 14:26:33.880 | TRACE    | pipecat.processors.frame_processor:__internal_push_frame:879 - Pushing InputAudioRawFrame#0(pts: None, source: None, size: 640, frames: 320, sample_rate: 16000, channels: 1) downstream from LocalAudioInputTransport#0 to VADProcessor#0
2026-05-30 14:26:33.880 | TRACE    | pipecat.processors.frame_processor:__internal_push_frame:879 - Pushing InputAudioRawFrame#1(pts: None, source: None, size: 640, frames: 320, sample_rate: 16000, channels: 1) downstream from LocalAudioInputTransport#0 to VADProcessor#0
2026-05-30 14:26:33.880 | TRACE    | pipecat.processors.frame_processor:__internal_push_frame:879 - Pushing InputAudioRawFrame#2(pts: None, source: None, size: 640, frames: 320, sample_rate: 16000, channels: 1) downstream from LocalAudioInputTransport#0 to VADProcessor#0
2026-05-30 14:26:33.880 | TRACE    | pipecat.processors.frame_processor:__internal_push_frame:879 - Pushing InputAudioRawFrame#3(pts: None, source: None, size: 640, frames: 320, sample_rate: 16000, channels: 1) downstream from LocalAudioInputTransport#0 to VADProcessor#0
2026-05-30 14:26:33.880 | TRACE    | pipecat.processors.frame_processor:__internal_push_frame:879 - Pushing InputAudioRawFrame#0(pts: None, source: None, size: 640, frames: 320, sample_rate: 16000, channels: 1) downstream from VADProcessor#0 to DeepgramSTTService#0
2026-05-30 14:26:33.880 | TRACE    | pipecat.processors.frame_processor:__internal_push_frame:879 - Pushing InputAudioRawFrame#0(pts: None, source: None, size: 640, frames: 320, sample_rate: 16000, channels: 1) downstream from DeepgramSTTService#0 to GoogleLLMService#0
2026-05-30 14:26:33.881 | TRACE    | pipecat.processors.frame_processor:__internal_push_frame:879 - Pushing InputAudioRawFrame#0(pts: None, source: None, size: 640, frames: 320, sample_rate: 16000, channels: 1) downstream from GoogleLLMService#0 to LLMFullResponseAggregator#0
2026-05-30 14:26:33.881 | TRACE    | pipecat.processors.frame_processor:__internal_push_frame:879 - Pushing InputAudioRawFrame#1(pts: None, source: None, size: 640, frames: 320, sample_rate: 16000, channels: 1) downstream from VADProcessor#0 to DeepgramSTTService#0
2026-05-30 14:26:33.881 | TRACE    | pipecat.processors.frame_processor:__internal_push_frame:879 - Pushing InputAudioRawFrame#0(pts: None, source: None, size: 640, frames: 320, sample_rate: 16000, channels: 1) downstream from LLMFullResponseAggregator#0 to DeepgramTTSService#0
2026-05-30 14:26:33.881 | TRACE    | pipecat.processors.frame_processor:__internal_push_frame:879 - Pushing InputAudioRawFrame#1(pts: None, source: None, size: 640, frames: 320, sample_rate: 16000, channels: 1) downstream from DeepgramSTTService#0 to GoogleLLMService#0
2026-05-30 14:26:33.881 | TRACE    | pipecat.processors.frame_processor:__internal_push_frame:879 - Pushing InputAudioRawFrame#1(pts: None, source: None, size: 640, frames: 320, sample_rate: 16000, channels: 1) downstream from GoogleLLMService#0 to LLMFullResponseAggregator#0
2026-05-30 14:26:33.881 | TRACE    | pipecat.processors.frame_processor:__internal_push_frame:879 - Pushing InputAudioRawFrame#1(pts: None, source: None, size: 640, frames: 320, sample_rate: 16000, channels: 1) downstream from LLMFullResponseAggregator#0 to DeepgramTTSService#0
2026-05-30 14:26:33.889 | TRACE    | pipecat.processors.frame_processor:__internal_push_frame:879 - Pushing InputAudioRawFrame#2(pts: None, source: None, size: 640, frames: 320, sample_rate: 16000, channels: 1) downstream from VADProcessor#0 to DeepgramSTTService#0
2026-05-30 14:26:33.889 | TRACE    | pipecat.processors.frame_processor:__internal_push_frame:879 - Pushing InputAudioRawFrame#2(pts: None, source: None, size: 640, frames: 320, sample_rate: 16000, channels: 1) downstream from DeepgramSTTService#0 to GoogleLLMService#0
2026-05-30 14:26:33.890 | TRACE    | pipecat.processors.frame_processor:__internal_push_frame:879 - Pushing InputAudioRawFrame#2(pts: None, source: None, size: 640, frames: 320, sample_rate: 16000, channels: 1) downstream from GoogleLLMService#0 to LLMFullResponseAggregator#0
2026-05-30 14:26:33.890 | TRACE    | pipecat.processors.frame_processor:__internal_push_frame:879 - Pushing InputAudioRawFrame#3(pts: None, source: None, size: 640, frames: 320, sample_rate: 16000, channels: 1) downstream from VADProcessor#0 to DeepgramSTTService#0
2026-05-30 14:26:33.890 | TRACE    | pipecat.processors.frame_processor:__internal_push_frame:879 - Pushing InputAudioRawFrame#2(pts: None, source: None, size: 640, frames: 320, sample_rate: 16000, channels: 1) downstream from LLMFullResponseAggregator#0 to DeepgramTTSService#0
2026-05-30 14:26:33.890 | TRACE    | pipecat.processors.frame_processor:__internal_push_frame:879 - Pushing InputAudioRawFrame#3(pts: None, source: None, size: 640, frames: 320, sample_rate: 16000, channels: 1) downstream from DeepgramSTTService#0 to GoogleLLMService#0
2026-05-30 14:26:33.890 | TRACE    | pipecat.processors.frame_processor:__internal_push_frame:879 - Pushing InputAudioRawFrame#3(pts: None, source: None, size: 640, frames: 320, sample_rate: 16000, channels: 1) downstream from GoogleLLMService#0 to LLMFullResponseAggregator#0
2026-05-30 14:26:33.890 | TRACE    | pipecat.processors.frame_processor:__internal_push_frame:879 - Pushing InputAudioRawFrame#3(pts: None, source: None, size: 640, frames: 320, sample_rate: 16000, channels: 1) downstream from LLMFullResponseAggregator#0 to DeepgramTTSService#0
2026-05-30 14:26:33.897 | TRACE    | pipecat.processors.frame_processor:__internal_push_frame:879 - Pushing InputAudioRawFrame#4(pts: None, source: None, size: 640, frames: 320, sample_rate: 16000, channels: 1) downstream from LocalAudioInputTransport#0 to VADProcessor#0
2026-05-30 14:26:33.898 | TRACE    | pipecat.processors.frame_processor:__internal_push_frame:879 - Pushing InputAudioRawFrame#4(pts: None, source: None, size: 640, frames: 320, sample_rate: 16000, channels: 1) downstream from VADProcessor#0 to DeepgramSTTService#0
2026-05-30 14:26:33.898 | TRACE    | pipecat.processors.frame_processor:__internal_push_frame:879 - Pushing InputAudioRawFrame#4(pts: None, source: None, size: 640, frames: 320, sample_rate: 16000, channels: 1) downstream from DeepgramSTTService#0 to GoogleLLMService#0
2026-05-30 14:26:33.898 | TRACE    | pipecat.processors.frame_processor:__internal_push_frame:879 - Pushing InputAudioRawFrame#4(pts: None, source: None, size: 640, frames: 320, sample_rate: 16000, channels: 1) downstream from GoogleLLMService#0 to LLMFullResponseAggregator#0
2026-05-30 14:26:33.898 | TRACE    | pipecat.processors.frame_processor:__internal_push_frame:879 - Pushing InputAudioRawFrame#4(pts: None, source: None, size: 640, frames: 320, sample_rate: 16000, channels: 1) downstream from LLMFullResponseAggregator#0 to DeepgramTTSService#0
2026-05-30 14:26:33.917 | TRACE    | pipecat.processors.frame_processor:__internal_push_frame:879 - Pushing InputAudioRawFrame#5(pts: None, source: None, size: 640, frames: 320, sample_rate: 16000, channels: 1) downstream from LocalAudioInputTransport#0 to VADProcessor#0
2026-05-30 14:26:33.918 | TRACE    | pipecat.processors.frame_processor:__internal_push_frame:879 - Pushing InputAudioRawFrame#5(pts: None, source: None, size: 640, frames: 320, sample_rate: 16000, channels: 1) downstream from VADProcessor#0 to DeepgramSTTService#0
2026-05-30 14:26:33.918 | TRACE    | pipecat.processors.frame_processor:__internal_push_frame:879 - Pushing InputAudioRawFrame#5(pts: None, source: None, size: 640, frames: 320, sample_rate: 16000, channels: 1) downstream from DeepgramSTTService#0 to GoogleLLMService#0
2026-05-30 14:26:33.918 | TRACE    | pipecat.processors.frame_processor:__internal_push_frame:879 - Pushing InputAudioRawFrame#5(pts: None, source: None, size: 640, frames: 320, sample_rate: 16000, channels: 1) downstream from GoogleLLMService#0 to LLMFullResponseAggregator#0
2026-05-30 14:26:33.918 | TRACE    | pipecat.processors.frame_processor:__internal_push_frame:879 - Pushing InputAudioRawFrame#5(pts: None, source: None, size: 640, frames: 320, sample_rate: 16000, channels: 1) downstream from LLMFullResponseAggregator#0 to DeepgramTTSService#0
2026-05-30 14:26:33.938 | TRACE    | pipecat.processors.frame_processor:__internal_push_frame:879 - Pushing InputAudioRawFrame#6(pts: None, source: None, size: 640, frames: 320, sample_rate: 16000, channels: 1) downstream from LocalAudioInputTransport#0 to VADProcessor#0
2026-05-30 14:26:33.938 | TRACE    | pipecat.processors.frame_processor:__internal_push_frame:879 - Pushing InputAudioRawFrame#6(pts: None, source: None, size: 640, frames: 320, sample_rate: 16000, channels: 1) downstream from VADProcessor#0 to DeepgramSTTService#0
2026-05-30 14:26:33.938 | TRACE    | pipecat.processors.frame_processor:__internal_push_frame:879 - Pushing InputAudioRawFrame#6(pts: None, source: None, size: 640, frames: 320, sample_rate: 16000, channels: 1) downstream from DeepgramSTTService#0 to GoogleLLMService#0
2026-05-30 14:26:33.938 | TRACE    | pipecat.processors.frame_processor:__internal_push_frame:879 - Pushing InputAudioRawFrame#6(pts: None, source: None, size: 640, frames: 320, sample_rate: 16000, channels: 1) downstream from GoogleLLMService#0 to LLMFullResponseAggregator#0
2026-05-30 14:26:33.938 | TRACE    | pipecat.processors.frame_processor:__internal_push_frame:879 - Pushing InputAudioRawFrame#6(pts: None, source: None, size: 640, frames: 320, sample_rate: 16000, channels: 1) downstream from LLMFullResponseAggregator#0 to DeepgramTTSService#0
2026-05-30 14:26:33.958 | TRACE    | pipecat.processors.frame_processor:__internal_push_frame:879 - Pushing InputAudioRawFrame#7(pts: None, source: None, size: 640, frames: 320, sample_rate: 16000, channels: 1) downstream from LocalAudioInputTransport#0 to VADProcessor#0
2026-05-30 14:26:33.958 | TRACE    | pipecat.processors.frame_processor:__internal_push_frame:879 - Pushing InputAudioRawFrame#7(pts: None, source: None, size: 640, frames: 320, sample_rate: 16000, channels: 1) downstream from VADProcessor#0 to DeepgramSTTService#0
2026-05-30 14:26:33.958 | TRACE    | pipecat.processors.frame_processor:__internal_push_frame:879 - Pushing InputAudioRawFrame#7(pts: None, source: None, size: 640, frames: 320, sample_rate: 16000, channels: 1) downstream from DeepgramSTTService#0 to GoogleLLMService#0
2026-05-30 14:26:33.958 | TRACE    | pipecat.processors.frame_processor:__internal_push_frame:879 - Pushing InputAudioRawFrame#7(pts: None, source: None, size: 640, frames: 320, sample_rate: 16000, channels: 1) downstream from GoogleLLMService#0 to LLMFullResponseAggregator#0
2026-05-30 14:26:33.958 | TRACE    | pipecat.processors.frame_processor:__internal_push_frame:879 - Pushing InputAudioRawFrame#7(pts: None, source: None, size: 640, frames: 320, sample_rate: 16000, channels: 1) downstream from LLMFullResponseAggregator#0 to DeepgramTTSService#0
2026-05-30 14:26:33.977 | TRACE    | pipecat.processors.frame_processor:__internal_push_frame:879 - Pushing InputAudioRawFrame#8(pts: None, source: None, size: 640, frames: 320, sample_rate: 16000, channels: 1) downstream from LocalAudioInputTransport#0 to VADProcessor#0
2026-05-30 14:26:33.978 | TRACE    | pipecat.processors.frame_processor:__internal_push_frame:879 - Pushing InputAudioRawFrame#8(pts: None, source: None, size: 640, frames: 320, sample_rate: 16000, channels: 1) downstream from VADProcessor#0 to DeepgramSTTService#0
2026-05-30 14:26:33.978 | TRACE    | pipecat.processors.frame_processor:__internal_push_frame:879 - Pushing InputAudioRawFrame#8(pts: None, source: None, size: 640, frames: 320, sample_rate: 16000, channels: 1) downstream from DeepgramSTTService#0 to GoogleLLMService#0
2026-05-30 14:26:33.978 | TRACE    | pipecat.processors.frame_processor:__internal_push_frame:879 - Pushing InputAudioRawFrame#8(pts: None, source: None, size: 640, frames: 320, sample_rate: 16000, channels: 1) downstream from GoogleLLMService#0 to LLMFullResponseAggregator#0
2026-05-30 14:26:33.978 | TRACE    | pipecat.processors.frame_processor:__internal_push_frame:879 - Pushing InputAudioRawFrame#8(pts: None, source: None, size: 640, frames: 320, sample_rate: 16000, channels: 1) downstream from LLMFullResponseAggregator#0 to DeepgramTTSService#0
2026-05-30 14:26:33.997 | TRACE    | pipecat.processors.frame_processor:__internal_push_frame:879 - Pushing InputAudioRawFrame#9(pts: None, source: None, size: 640, frames: 320, sample_rate: 16000, channels: 1) downstream from LocalAudioInputTransport#0 to VADProcessor#0
2026-05-30 14:26:33.998 | TRACE    | pipecat.processors.frame_processor:__internal_push_frame:879 - Pushing InputAudioRawFrame#9(pts: None, source: None, size: 640, frames: 320, sample_rate: 16000, channels: 1) downstream from VADProcessor#0 to DeepgramSTTService#0
2026-05-30 14:26:33.998 | TRACE    | pipecat.processors.frame_processor:__internal_push_frame:879 - Pushing InputAudioRawFrame#9(pts: None, source: None, size: 640, frames: 320, sample_rate: 16000, channels: 1) downstream from DeepgramSTTService#0 to GoogleLLMService#0
2026-05-30 14:26:33.998 | TRACE    | pipecat.processors.frame_processor:__internal_push_frame:879 - Pushing InputAudioRawFrame#9(pts: None, source: None, size: 640, frames: 320, sample_rate: 16000, channels: 1) downstream from GoogleLLMService#0 to LLMFullResponseAggregator#0
2026-05-30 14:26:33.998 | TRACE    | pipecat.processors.frame_processor:__internal_push_frame:879 - Pushing InputAudioRawFrame#9(pts: None, source: None, size: 640, frames: 320, sample_rate: 16000, channels: 1) downstream from LLMFullResponseAggregator#0 to DeepgramTTSService#0
2026-05-30 14:26:34.017 | TRACE    | pipecat.processors.frame_processor:__internal_push_frame:879 - Pushing InputAudioRawFrame#10(pts: None, source: None, size: 640, frames: 320, sample_rate: 16000, channels: 1) downstream from LocalAudioInputTransport#0 to VADProcessor#0
2026-05-30 14:26:34.018 | TRACE    | pipecat.processors.frame_processor:__internal_push_frame:879 - Pushing InputAudioRawFrame#10(pts: None, source: None, size: 640, frames: 320, sample_rate: 16000, channels: 1) downstream from VADProcessor#0 to DeepgramSTTService#0
2026-05-30 14:26:34.018 | TRACE    | pipecat.processors.frame_processor:__internal_push_frame:879 - Pushing InputAudioRawFrame#10(pts: None, source: None, size: 640, frames: 320, sample_rate: 16000, channels: 1) downstream from DeepgramSTTService#0 to GoogleLLMService#0
2026-05-30 14:26:34.018 | TRACE    | pipecat.processors.frame_processor:__internal_push_frame:879 - Pushing InputAudioRawFrame#10(pts: None, source: None, size: 640, frames: 320, sample_rate: 16000, channels: 1) downstream from GoogleLLMService#0 to LLMFullResponseAggregator#0
2026-05-30 14:26:34.018 | TRACE    | pipecat.processors.frame_processor:__internal_push_frame:879 - Pushing InputAudioRawFrame#10(pts: None, source: None, size: 640, frames: 320, sample_rate: 16000, channels: 1) downstream from LLMFullResponseAggregator#0 to DeepgramTTSService#0
2026-05-30 14:26:34.038 | TRACE    | pipecat.processors.frame_processor:__internal_push_frame:879 - Pushing InputAudioRawFrame#11(pts: None, source: None, size: 640, frames: 320, sample_rate: 16000, channels: 1) downstream from LocalAudioInputTransport#0 to VADProcessor#0
2026-05-30 14:26:34.038 | TRACE    | pipecat.processors.frame_processor:__internal_push_frame:879 - Pushing InputAudioRawFrame#11(pts: None, source: None, size: 640, frames: 320, sample_rate: 16000, channels: 1) downstream from VADProcessor#0 to DeepgramSTTService#0
2026-05-30 14:26:34.038 | TRACE    | pipecat.processors.frame_processor:__internal_push_frame:879 - Pushing InputAudioRawFrame#11(pts: None, source: None, size: 640, frames: 320, sample_rate: 16000, channels: 1) downstream from DeepgramSTTService#0 to GoogleLLMService#0
2026-05-30 14:26:34.039 | TRACE    | pipecat.processors.frame_processor:__internal_push_frame:879 - Pushing InputAudioRawFrame#11(pts: None, source: None, size: 640, frames: 320, sample_rate: 16000, channels: 1) downstream from GoogleLLMService#0 to LLMFullResponseAggregator#0
